IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.209.200.73,2083,2083,true,NRT,Asia Pacific,Tokyo,158,4.12
47.74.61.138,2082,2082,false,NRT,Asia Pacific,Tokyo,78,4.12
47.236.19.51,2083,2083,true,SIN,Asia Pacific,Singapore,73,4.12
47.236.11.84,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.12
47.245.56.29,80,80,false,NRT,Asia Pacific,Tokyo,99,4.12
47.74.46.84,8080,8080,false,NRT,Asia Pacific,Tokyo,74,4.12
47.74.11.251,8443,8443,true,NRT,Asia Pacific,Tokyo,208,4.12
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,4.11
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,4.11
8.217.83.140,2096,2053,true,HKG,Asia Pacific,Hong Kong,65,4.11
47.74.13.239,8080,8080,false,NRT,Asia Pacific,Tokyo,109,4.11
47.245.4.219,2083,2083,true,NRT,Asia Pacific,Tokyo,85,4.11
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,4.11
8.219.228.157,2087,2087,true,SIN,Asia Pacific,Singapore,111,4.11
8.209.214.157,2095,2095,false,NRT,Asia Pacific,Tokyo,100,4.11
8.209.214.157,8880,8880,false,NRT,Asia Pacific,Tokyo,84,4.10
47.236.7.206,2087,2087,true,SIN,Asia Pacific,Singapore,91,4.10
47.76.70.134,443,443,true,HKG,Asia Pacific,Hong Kong,72,4.10
47.245.52.165,2083,2083,true,NRT,Asia Pacific,Tokyo,165,4.10
47.91.10.241,2086,2086,false,NRT,Asia Pacific,Tokyo,80,4.10
47.76.37.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,77,4.09
8.209.214.157,2082,2082,false,NRT,Asia Pacific,Tokyo,85,4.09
47.242.171.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,111,4.09
47.245.14.216,2096,2096,true,NRT,Asia Pacific,Tokyo,83,4.09
8.209.222.31,2053,2053,true,NRT,Asia Pacific,Tokyo,86,4.09
8.209.215.247,8880,8880,false,NRT,Asia Pacific,Tokyo,72,4.08
8.222.157.86,443,443,true,SIN,Asia Pacific,Singapore,243,4.08
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,4.08
47.245.54.197,2096,2096,true,NRT,Asia Pacific,Tokyo,294,4.08
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,4.08
47.74.34.73,80,80,false,NRT,Asia Pacific,Tokyo,79,4.07
47.245.107.174,2096,2096,true,SIN,Asia Pacific,Singapore,12,4.07
47.245.54.98,8880,8880,false,NRT,Asia Pacific,Tokyo,101,4.07
8.210.107.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,4.07
8.209.214.222,8443,8443,true,NRT,Asia Pacific,Tokyo,168,4.07
47.245.56.29,8080,8080,false,NRT,Asia Pacific,Tokyo,88,4.07
47.91.28.1,2096,2096,true,NRT,Asia Pacific,Tokyo,96,4.06
47.74.18.121,2083,2083,true,NRT,Asia Pacific,Tokyo,167,4.06
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,4.06
8.219.175.127,8880,8880,false,SIN,Asia Pacific,Singapore,23,4.06
8.219.220.88,8443,8443,true,SIN,Asia Pacific,Singapore,156,4.06
47.236.11.84,2083,2083,true,SIN,Asia Pacific,Singapore,29,4.05
8.218.158.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,4.05
47.91.21.127,2082,2082,false,NRT,Asia Pacific,Tokyo,92,4.05
8.209.214.222,2086,2086,false,NRT,Asia Pacific,Tokyo,89,4.04
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,82,4.04
47.74.9.193,2052,2052,false,NRT,Asia Pacific,Tokyo,84,4.03
47.243.107.148,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,4.03
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,108,4.03
47.245.59.243,2052,2052,false,NRT,Asia Pacific,Tokyo,100,4.03
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,4.03
47.236.113.184,443,443,true,SIN,Asia Pacific,Singapore,163,4.03
47.245.53.50,2082,2082,false,NRT,Asia Pacific,Tokyo,102,4.02
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,4.02
47.74.53.240,2082,2082,false,NRT,Asia Pacific,Tokyo,89,4.02
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,88,4.01
47.245.6.9,2082,2082,false,HKG,Asia Pacific,Hong Kong,179,4.01
47.74.40.13,2083,2083,true,NRT,Asia Pacific,Tokyo,141,4.01
47.74.52.104,2095,2095,false,NRT,Asia Pacific,Tokyo,107,4.01
47.74.50.249,2087,2087,true,NRT,Asia Pacific,Tokyo,137,4.01
47.74.42.17,2083,2083,true,NRT,Asia Pacific,Tokyo,135,4.01
47.74.10.135,2087,2087,true,NRT,Asia Pacific,Tokyo,203,4.01
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,4.01
8.219.210.93,80,80,false,SIN,Asia Pacific,Singapore,3,4.01
8.219.177.205,2083,2083,true,SIN,Asia Pacific,Singapore,75,4.01
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,4.01
8.219.228.186,2082,2082,false,SIN,Asia Pacific,Singapore,8,4.01
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,51,4.01
8.219.43.243,80,80,false,SIN,Asia Pacific,Singapore,25,4.00
47.91.31.235,80,80,false,NRT,Asia Pacific,Tokyo,98,4.00
47.74.38.218,8880,8880,false,NRT,Asia Pacific,Tokyo,73,4.00
47.74.8.238,8443,8443,true,NRT,Asia Pacific,Tokyo,178,3.99
47.242.176.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,3.99
47.74.5.99,2052,2052,false,NRT,Asia Pacific,Tokyo,76,3.99
47.242.54.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,3.99
47.74.39.194,8080,8080,false,NRT,Asia Pacific,Tokyo,101,3.99
47.236.38.38,443,443,true,SIN,Asia Pacific,Singapore,128,3.99
47.76.80.72,2053,2053,true,HKG,Asia Pacific,Hong Kong,118,3.98
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,35,3.98
47.91.29.108,2053,2053,true,NRT,Asia Pacific,Tokyo,86,3.98
47.74.43.24,8080,8080,false,NRT,Asia Pacific,Tokyo,77,3.98
47.91.21.127,8080,8080,false,NRT,Asia Pacific,Tokyo,113,3.98
8.219.142.229,8880,8880,false,SIN,Asia Pacific,Singapore,14,3.98
47.243.162.49,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,3.98
47.245.34.140,2096,2096,true,NRT,Asia Pacific,Tokyo,258,3.98
8.219.6.157,2095,2095,false,SIN,Asia Pacific,Singapore,27,3.98
47.245.108.213,2083,2083,true,SIN,Asia Pacific,Singapore,26,3.97
47.74.43.24,2053,2053,true,NRT,Asia Pacific,Tokyo,151,3.97
47.74.52.188,8443,8443,true,NRT,Asia Pacific,Tokyo,160,3.97
8.222.144.219,8880,8880,false,SIN,Asia Pacific,Singapore,44,3.97
47.91.2.165,2082,2082,false,NRT,Asia Pacific,Tokyo,92,3.97
47.74.41.136,8880,8880,false,NRT,Asia Pacific,Tokyo,102,3.96
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,3.96
8.219.3.53,80,80,false,SIN,Asia Pacific,Singapore,15,3.96
8.218.188.129,80,80,false,HKG,Asia Pacific,Hong Kong,60,3.96
47.74.9.174,8880,8880,false,NRT,Asia Pacific,Tokyo,89,3.96
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,65,3.95
8.209.248.161,2095,2095,false,NRT,Asia Pacific,Tokyo,91,3.95
8.209.214.222,8080,8080,false,NRT,Asia Pacific,Tokyo,94,3.95
47.74.52.188,2096,2096,true,NRT,Asia Pacific,Tokyo,109,3.95
47.236.15.73,2096,2096,true,SIN,Asia Pacific,Singapore,112,3.95
8.217.147.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,3.95
47.236.7.13,2086,2086,false,SIN,Asia Pacific,Singapore,32,3.94
47.245.56.40,2053,2053,true,NRT,Asia Pacific,Tokyo,79,3.94
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,3.94
47.74.0.183,8080,8080,false,NRT,Asia Pacific,Tokyo,76,3.94
47.245.12.38,2096,2096,true,NRT,Asia Pacific,Tokyo,177,3.94
47.91.25.66,80,0,false,NRT,Asia Pacific,Tokyo,78,3.94
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,3.94
47.74.3.2,2052,2052,false,NRT,Asia Pacific,Tokyo,74,3.94
47.245.26.167,2053,2053,true,NRT,Asia Pacific,Tokyo,222,3.94
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,3.93
47.245.58.237,2052,2052,false,NRT,Asia Pacific,Tokyo,75,3.93
8.209.200.73,2083,2083,true,NRT,Asia Pacific,Tokyo,126,3.92
47.245.4.219,80,80,false,NRT,Asia Pacific,Tokyo,75,3.92
47.88.85.197,2095,2095,false,SJC,North America,San Jose,183,3.92
47.245.7.212,80,80,false,NRT,Asia Pacific,Tokyo,80,3.92
8.209.214.157,2083,2083,true,NRT,Asia Pacific,Tokyo,78,3.91
47.74.0.183,2087,2087,true,NRT,Asia Pacific,Tokyo,214,3.91
47.91.16.214,2096,2096,true,NRT,Asia Pacific,Tokyo,79,3.91
47.74.3.2,80,80,false,NRT,Asia Pacific,Tokyo,90,3.91
47.236.7.206,8443,8443,true,SIN,Asia Pacific,Singapore,16,3.91
8.222.128.131,2096,2096,true,SIN,Asia Pacific,Singapore,148,3.90
47.245.11.62,8443,8443,true,NRT,Asia Pacific,Tokyo,178,3.90
8.209.215.247,2052,2052,false,NRT,Asia Pacific,Tokyo,81,3.90
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,42,3.89
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,3.89
8.209.255.195,8880,8880,false,HKG,Asia Pacific,Hong Kong,173,3.89
8.209.242.25,2052,2052,false,NRT,Asia Pacific,Tokyo,99,3.89
47.91.16.214,2052,2052,false,NRT,Asia Pacific,Tokyo,78,3.89
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,161,3.89
8.209.214.157,8080,8080,false,NRT,Asia Pacific,Tokyo,90,3.89
8.210.117.18,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,3.89
8.209.212.5,8880,8880,false,NRT,Asia Pacific,Tokyo,77,3.89
8.219.170.58,80,80,false,SIN,Asia Pacific,Singapore,16,3.89
8.217.145.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,3.88
8.209.212.5,2095,2095,false,NRT,Asia Pacific,Tokyo,93,3.88
47.74.8.238,2087,2087,true,NRT,Asia Pacific,Tokyo,139,3.88
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,3.88
47.74.41.87,8880,8880,false,NRT,Asia Pacific,Tokyo,69,3.87
47.91.3.179,2087,2087,true,NRT,Asia Pacific,Tokyo,96,3.87
8.219.11.158,2082,2082,false,SIN,Asia Pacific,Singapore,35,3.87
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,44,3.87
47.91.16.214,2052,2052,false,NRT,Asia Pacific,Tokyo,102,3.87
47.74.13.200,8443,8443,true,NRT,Asia Pacific,Tokyo,186,3.86
47.245.113.117,2087,2087,true,SIN,Asia Pacific,Singapore,65,3.86
8.209.200.73,2087,2087,true,NRT,Asia Pacific,Tokyo,84,3.86
47.245.107.174,2053,2053,true,SIN,Asia Pacific,Singapore,49,3.86
47.245.113.117,8443,8443,true,SIN,Asia Pacific,Singapore,49,3.86
47.245.2.231,8443,8443,true,NRT,Asia Pacific,Tokyo,98,3.85
8.209.200.73,2053,2053,true,NRT,Asia Pacific,Tokyo,78,3.85
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,3.85
8.217.85.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,3.85
8.219.66.156,80,80,false,NRT,Asia Pacific,Tokyo,72,3.84
47.236.97.111,8880,8880,false,SIN,Asia Pacific,Singapore,26,3.84
8.217.221.165,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,3.84
47.74.27.94,2086,2086,false,NRT,Asia Pacific,Tokyo,104,3.84
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,47,3.84
47.74.42.17,2095,2095,false,NRT,Asia Pacific,Tokyo,93,3.84
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,3.84
8.219.3.53,8880,8880,false,SIN,Asia Pacific,Singapore,25,3.83
8.217.207.60,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,3.83
8.210.151.69,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,3.83
8.219.201.174,8443,8443,true,SIN,Asia Pacific,Singapore,140,3.83
8.219.196.24,8080,8080,false,SIN,Asia Pacific,Singapore,41,3.83
47.74.54.33,2095,2095,false,NRT,Asia Pacific,Tokyo,74,3.82
8.209.212.5,2087,2087,true,NRT,Asia Pacific,Tokyo,80,3.82
47.74.13.94,2095,2095,false,NRT,Asia Pacific,Tokyo,82,3.82
47.236.19.51,8080,8080,false,SIN,Asia Pacific,Singapore,12,3.82
8.219.248.47,2086,2086,false,SIN,Asia Pacific,Singapore,20,3.82
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,3.81
47.91.29.108,2086,2086,false,NRT,Asia Pacific,Tokyo,81,3.81
47.91.19.249,2052,2052,false,NRT,Asia Pacific,Tokyo,81,3.81
8.209.212.5,2052,2052,false,NRT,Asia Pacific,Tokyo,77,3.81
47.74.34.135,2052,2052,false,NRT,Asia Pacific,Tokyo,84,3.81
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,3.80
8.209.212.5,8080,8080,false,NRT,Asia Pacific,Tokyo,83,3.80
47.242.54.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,3.80
47.74.15.80,80,80,false,NRT,Asia Pacific,Tokyo,83,3.80
47.242.59.216,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,3.80
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,68,3.79
8.222.137.166,8080,8080,false,SIN,Asia Pacific,Singapore,43,3.79
8.219.170.58,2082,2082,false,SIN,Asia Pacific,Singapore,14,3.79
47.245.107.174,8443,8443,true,SIN,Asia Pacific,Singapore,58,3.79
47.74.40.13,2082,2082,false,NRT,Asia Pacific,Tokyo,78,3.79
8.219.200.145,2096,2096,true,SIN,Asia Pacific,Singapore,304,3.79
47.74.13.239,2095,2095,false,NRT,Asia Pacific,Tokyo,77,3.78
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,102,3.78
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,3.78
47.74.27.151,8880,8880,false,NRT,Asia Pacific,Tokyo,80,3.78
8.219.73.21,2086,2086,false,SIN,Asia Pacific,Singapore,10,3.78
47.74.15.120,8080,8080,false,NRT,Asia Pacific,Tokyo,106,3.78
8.219.104.242,80,80,false,SIN,Asia Pacific,Singapore,46,3.78
47.91.31.231,8080,8080,false,NRT,Asia Pacific,Tokyo,84,3.77
8.209.215.247,80,80,false,NRT,Asia Pacific,Tokyo,84,3.77
47.74.53.240,2083,2083,true,NRT,Asia Pacific,Tokyo,118,3.76
47.245.52.240,8443,8443,true,NRT,Asia Pacific,Tokyo,118,3.76
47.245.30.144,2083,2083,true,NRT,Asia Pacific,Tokyo,220,3.76
8.219.40.255,80,80,false,SIN,Asia Pacific,Singapore,8,3.76
47.74.16.67,2086,2086,false,NRT,Asia Pacific,Tokyo,73,3.76
47.236.11.84,2053,2053,true,SIN,Asia Pacific,Singapore,72,3.76
8.219.247.203,2087,2087,true,SIN,Asia Pacific,Singapore,299,3.76
47.74.11.251,8080,8080,false,NRT,Asia Pacific,Tokyo,94,3.75
8.209.248.161,80,80,false,NRT,Asia Pacific,Tokyo,84,3.75
47.245.56.207,2082,2082,false,NRT,Asia Pacific,Tokyo,102,3.75
47.242.59.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,106,3.75
8.219.40.255,2082,2082,false,SIN,Asia Pacific,Singapore,12,3.74
47.74.54.223,8080,8080,false,NRT,Asia Pacific,Tokyo,79,3.74
47.91.21.107,8880,8880,false,NRT,Asia Pacific,Tokyo,74,3.74
8.209.212.5,2082,2082,false,NRT,Asia Pacific,Tokyo,84,3.74
8.218.18.132,2086,2086,false,HKG,Asia Pacific,Hong Kong,84,3.74
47.243.230.93,2053,443,true,HKG,Asia Pacific,Hong Kong,93,3.73
8.218.158.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,3.73
47.245.4.22,2083,2083,true,HKG,Asia Pacific,Hong Kong,176,3.73
8.217.251.62,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,3.73
47.74.13.200,80,80,false,NRT,Asia Pacific,Tokyo,80,3.73
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,3.73
8.219.40.255,2083,2083,true,SIN,Asia Pacific,Singapore,60,3.73
47.245.107.174,2052,2052,false,SIN,Asia Pacific,Singapore,7,3.72
47.74.15.120,2082,2082,false,NRT,Asia Pacific,Tokyo,86,3.72
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,3.71
8.209.200.73,8443,8443,true,NRT,Asia Pacific,Tokyo,90,3.71
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,3.71
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,102,3.71
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,3.70
8.222.140.87,2052,2052,false,SIN,Asia Pacific,Singapore,24,3.70
47.91.21.127,2052,2052,false,NRT,Asia Pacific,Tokyo,94,3.70
47.236.5.223,2096,2096,true,SIN,Asia Pacific,Singapore,45,3.69
8.210.62.66,8080,80,false,HKG,Asia Pacific,Hong Kong,38,3.69
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,71,3.69
47.245.2.231,80,80,false,NRT,Asia Pacific,Tokyo,86,3.69
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,3.69
8.219.3.53,2095,2095,false,SIN,Asia Pacific,Singapore,29,3.69
47.74.13.200,80,80,false,NRT,Asia Pacific,Tokyo,104,3.68
47.91.10.241,8880,8880,false,NRT,Asia Pacific,Tokyo,86,3.68
47.245.57.38,2095,2095,false,HKG,Asia Pacific,Hong Kong,177,3.68
8.210.151.69,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,3.68
8.209.214.157,2086,2086,false,NRT,Asia Pacific,Tokyo,76,3.67
8.219.1.92,2082,2082,false,SIN,Asia Pacific,Singapore,20,3.67
8.219.40.255,2096,2096,true,SIN,Asia Pacific,Singapore,173,3.67
47.245.4.22,2052,2052,false,HKG,Asia Pacific,Hong Kong,162,3.66
47.236.7.246,80,80,false,SIN,Asia Pacific,Singapore,20,3.65
47.245.57.38,2082,2082,false,HKG,Asia Pacific,Hong Kong,156,3.65
47.74.15.117,2087,2087,true,NRT,Asia Pacific,Tokyo,124,3.65
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,12,3.65
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,3.65
47.74.52.188,2053,2053,true,NRT,Asia Pacific,Tokyo,99,3.64
47.74.5.150,8443,8443,true,NRT,Asia Pacific,Tokyo,91,3.63
8.210.119.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,82,3.63
8.209.255.195,80,80,false,HKG,Asia Pacific,Hong Kong,171,3.63
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,3.63
47.74.27.211,2095,2095,false,NRT,Asia Pacific,Tokyo,76,3.62
47.74.9.174,2086,2086,false,NRT,Asia Pacific,Tokyo,85,3.62
8.222.174.108,2082,2082,false,SIN,Asia Pacific,Singapore,59,3.62
8.219.186.189,2095,2095,false,SIN,Asia Pacific,Singapore,15,3.62
47.74.36.154,2086,2086,false,NRT,Asia Pacific,Tokyo,70,3.62
47.243.161.235,443,443,true,HKG,Asia Pacific,Hong Kong,111,3.61
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,3.61
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,75,3.60
47.74.34.135,2082,2082,false,NRT,Asia Pacific,Tokyo,86,3.60
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,105,3.60
8.209.214.222,2087,2087,true,NRT,Asia Pacific,Tokyo,109,3.60
47.242.54.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,3.59
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,113,3.59
8.218.65.237,443,443,true,HKG,Asia Pacific,Hong Kong,59,3.59
8.209.255.195,8080,8080,false,HKG,Asia Pacific,Hong Kong,162,3.59
47.74.27.151,2053,2053,true,NRT,Asia Pacific,Tokyo,179,3.58
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,3.58
47.242.171.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,3.58
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,3.57
47.245.55.94,2095,2095,false,NRT,Asia Pacific,Tokyo,80,3.57
8.218.65.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,3.57
8.219.241.189,2096,2096,true,SIN,Asia Pacific,Singapore,133,3.57
8.217.147.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,3.57
47.245.4.22,2082,2082,false,HKG,Asia Pacific,Hong Kong,164,3.57
8.219.140.63,2083,2083,true,SIN,Asia Pacific,Singapore,116,3.57
47.245.2.231,8080,8080,false,NRT,Asia Pacific,Tokyo,81,3.56
47.245.6.9,8443,8443,true,HKG,Asia Pacific,Hong Kong,174,3.56
47.245.4.22,8880,8880,false,HKG,Asia Pacific,Hong Kong,177,3.56
8.219.204.120,2083,2083,true,SIN,Asia Pacific,Singapore,153,3.56
47.74.13.66,80,80,false,NRT,Asia Pacific,Tokyo,82,3.56
47.245.118.197,8880,8880,false,SIN,Asia Pacific,Singapore,15,3.56
8.209.222.232,8443,8443,true,HKG,Asia Pacific,Hong Kong,267,3.55
47.245.8.185,2087,2087,true,NRT,Asia Pacific,Tokyo,190,3.55
8.219.43.243,8080,8080,false,SIN,Asia Pacific,Singapore,23,3.55
8.222.187.107,2052,2052,false,SIN,Asia Pacific,Singapore,18,3.55
47.74.5.233,8080,8080,false,NRT,Asia Pacific,Tokyo,71,3.55
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,44,3.55
47.245.29.99,8880,8880,false,HKG,Asia Pacific,Hong Kong,168,3.55
8.222.159.252,2053,2053,true,SIN,Asia Pacific,Singapore,154,3.55
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,44,3.55
47.245.58.237,8880,8880,false,NRT,Asia Pacific,Tokyo,89,3.54
8.219.141.174,2053,2053,true,SIN,Asia Pacific,Singapore,110,3.54
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,3.54
47.74.54.33,2053,2053,true,NRT,Asia Pacific,Tokyo,133,3.54
47.74.16.67,2096,2096,true,NRT,Asia Pacific,Tokyo,116,3.54
47.245.59.244,8443,8443,true,NRT,Asia Pacific,Tokyo,234,3.53
8.219.222.98,2096,2096,true,SIN,Asia Pacific,Singapore,93,3.52
8.219.206.180,2096,2096,true,SIN,Asia Pacific,Singapore,121,3.52
47.245.6.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,209,3.52
47.236.75.113,2053,2053,true,SIN,Asia Pacific,Singapore,130,3.52
8.219.65.191,2052,2052,false,SIN,Asia Pacific,Singapore,7,3.52
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,3.52
8.209.243.137,2086,2086,false,NRT,Asia Pacific,Tokyo,74,3.51
47.245.54.98,8443,8443,true,NRT,Asia Pacific,Tokyo,223,3.51
47.245.53.45,8443,8443,true,NRT,Asia Pacific,Tokyo,229,3.51
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,101,3.51
47.74.27.94,8880,8880,false,NRT,Asia Pacific,Tokyo,87,3.51
47.74.34.162,8443,8443,true,NRT,Asia Pacific,Tokyo,119,3.51
8.209.212.5,2083,2083,true,NRT,Asia Pacific,Tokyo,149,3.51
8.218.127.249,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,3.49
8.209.200.73,2052,2052,false,NRT,Asia Pacific,Tokyo,96,3.49
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,3.49
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,23,3.49
47.74.34.73,2087,2087,true,NRT,Asia Pacific,Tokyo,155,3.49
8.219.97.179,2053,2053,true,SIN,Asia Pacific,Singapore,102,3.49
47.236.7.246,80,80,false,SIN,Asia Pacific,Singapore,13,3.48
47.245.62.84,2053,2053,true,NRT,Asia Pacific,Tokyo,125,3.48
47.245.53.205,8443,8443,true,NRT,Asia Pacific,Tokyo,233,3.48
47.236.104.123,2086,2086,false,SIN,Asia Pacific,Singapore,25,3.47
8.219.217.81,8080,8080,false,SIN,Asia Pacific,Singapore,23,3.47
47.245.53.101,80,80,false,NRT,Asia Pacific,Tokyo,85,3.46
8.209.215.247,2082,2082,false,NRT,Asia Pacific,Tokyo,73,3.46
47.74.39.194,8080,8080,false,NRT,Asia Pacific,Tokyo,73,3.46
47.245.7.212,2095,2095,false,NRT,Asia Pacific,Tokyo,91,3.46
47.236.116.182,2095,2095,false,SIN,Asia Pacific,Singapore,23,3.46
8.219.170.58,2096,2096,true,SIN,Asia Pacific,Singapore,68,3.45
8.210.117.18,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,3.44
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,3.44
8.219.12.152,8080,8080,false,SIN,Asia Pacific,Singapore,13,3.44
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,3.43
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,58,3.43
47.74.49.62,8080,8080,false,NRT,Asia Pacific,Tokyo,89,3.43
47.245.37.89,2082,2082,false,NRT,Asia Pacific,Tokyo,89,3.43
8.217.91.121,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,3.43
47.245.6.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,206,3.43
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,3.43
47.245.57.38,2053,2053,true,HKG,Asia Pacific,Hong Kong,301,3.43
47.245.58.175,2083,2083,true,NRT,Asia Pacific,Tokyo,201,3.42
47.74.9.174,2096,2096,true,NRT,Asia Pacific,Tokyo,181,3.42
47.243.161.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,3.41
47.91.3.87,2087,2087,true,NRT,Asia Pacific,Tokyo,150,3.41
47.245.6.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,322,3.41
47.74.43.95,2082,2082,false,NRT,Asia Pacific,Tokyo,82,3.41
8.219.11.158,2095,2095,false,SIN,Asia Pacific,Singapore,16,3.40
47.74.12.139,2087,2087,true,NRT,Asia Pacific,Tokyo,100,3.40
8.218.2.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,3.39
8.218.207.169,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,3.39
8.219.185.191,2082,2082,false,SIN,Asia Pacific,Singapore,25,3.39
8.222.144.219,80,80,false,SIN,Asia Pacific,Singapore,23,3.39
